target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	2.56405	1.29858
NM_001305290.1	963	864	179	218.14
NM_001305291.1	722	623	1	1.69009
NM_001305292.1	2315	2216	0	0
NM_001305293.1	2561	2462	271	115.899
NM_001305294.1	435	336	1	3.1337
NM_001305295.1	3641	3542	186	55.2919
NM_001305296.1	1113	1014	415	430.93
NM_001305297.1	2361	2262	1	0.465484
NM_001305298.1	681	582	32.1967	58.2486
NM_001305299.1	1313	1214	2.73876	2.37537
NM_001305300.1	2361	2262	7	3.25839
NM_001305301.1	5652	5553	84.7985	16.0789
NM_001305302.1	1626	1527	3	2.06861
NM_001305303.1	1254	1155	7	6.38136
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	115.403	36.413
NM_001305306.1	1631	1532	0	0
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	0	0
NM_001305309.1	1685	1586	2	1.32777
NM_001305310.1	833	734	32	45.904
NM_001305311.1	1912	1813	0	0
NM_001305312.1	3517	3418	101.258	31.1927
NM_001305313.2	1779	1680	1140.24	714.632
NM_001305314.1	524	425	1371	3396.61
NM_001305315.1	1100	1001	11	11.5706
NM_001305316.1	3845	3746	3	0.843239
NM_001305317.1	1655	1556	43.9176	29.7185
NM_001305318.1	772	673	2387	3734.52
NM_001305319.1	2422	2323	6	2.71956
NM_001305320.1	1257	1158	18	16.3667
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	52.2101	29.6192
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	3.26923	0.723466
NM_001305325.1	1260	1161	83	75.2736
NM_001305326.1	2144	2045	0	0
NM_001305327.1	1474	1375	0	0
NM_001305328.1	1420	1321	71	56.5917
NM_001305329.1	3088	2989	12.1081	4.26529
NM_001305330.1	1983	1884	16	8.94203
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	200	82.6471
NM_001305333.1	1727	1628	764	494.124
NM_001305334.1	1170	1071	0	0
NM_001305335.1	1420	1321	89	70.9389
NM_001305336.1	1301	1202	13	11.3877
NM_001305337.1	3182	3083	239	81.6247
NM_001305338.1	561	462	560	1276.27
NM_001305339.1	1063	964	12	13.1069
NM_001305340.1	1914	1815	234	135.749
NM_001305341.1	3018	2919	8.47331	3.05644
NM_001305342.1	1568	1469	21	15.052
NM_001305343.1	381	282	1384	5167.54
NM_001305344.1	1713	1614	9	5.87132
NM_001305345.1	478	379	4.0652	11.2938
NM_001305346.1	794	695	0	0
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	0	0
NM_001305349.1	2016	1917	7.87408	4.32489
NM_001305350.1	1904	1805	7.34542	4.28486
NM_001305351.1	1392	1293	0	0
NM_001305352.1	874	775	1658.98	2253.91
NM_001305353.1	1804	1705	4	2.4702
NM_001305354.1	2065	1966	34.105	18.2655
NM_001305355.1	2154	2055	1386.88	710.599
NM_001305356.1	5728	5629	115.977	21.6938
NM_001305358.1	1594	1495	23	16.1988
NM_001305359.1	1918	1819	5.63632	3.26257
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	6	7.11435
NM_001305362.1	2744	2645	578	230.091
NM_001305363.1	1608	1509	690	481.456
NM_001305364.1	1404	1305	0	0
NM_001305365.1	1546	1447	50	36.383
NM_001305367.1	523	424	449.646	1116.61
NM_001305368.2	1716	1617	13.7222	8.93534
NM_001305369.2	583	484	1699	3696.11
NM_001305370.1	1788	1689	43.1443	26.8962
NM_001305371.1	1531	1432	0	0
NM_001305372.1	792	693	334	507.47
NM_001305373.1	1593	1494	158	111.353
NM_001305375.1	527	428	42	103.324
NM_001305376.1	674	575	536.624	982.651
NM_001305377.1	3063	2964	64.3433	22.8571
NM_001305378.1	3255	3156	2.53687	0.846368
NM_001305379.1	5926	5827	16.1221	2.91322
NM_001305380.1	2571	2472	11.0376	4.70135
NM_001305381.2	1961	1862	53	29.9704
NM_001308835.1	2208	2109	8	3.99402
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	75	59.8252
NM_001308844.1	1404	1305	2	1.61368
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	0	0
NM_001308855.1	1515	1416	3.03976	2.26034
NM_001308857.1	1022	923	22	25.0968
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	26	44.0129
NM_001308865.1	1958	1859	5	2.83196
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	49	23.8196
NM_001308876.1	1452	1353	133	103.502
NM_001308878.1	2290	2191	13.3589	6.41987
NM_001308879.1	2688	2589	51	20.7413
NM_001308882.2	1264	1165	29	26.2101
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	203	68.1798
NM_001308888.2	637	538	1649.06	3227.39
NM_001308889.1	1663	1564	397	267.27
NM_001308892.1	549	450	6	14.039
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	3.80313	1.82516
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	51	37.3949
NM_001308906.2	2136	2037	4.63728	2.39701
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	24	14.5482
NM_001308913.1	2259	2160	0	0
NM_001308915.1	1541	1442	6	4.3811
NM_001308918.1	965	866	0	0
NM_001308924.1	3079	2980	4	1.41332
NM_001319969.1	1722	1623	28	18.165
NM_001319970.1	1068	969	83	90.1885
NM_001367274.1	1042	943	0.000119641	0.000133587
NM_001367275.1	1033	934	1.99988	2.25452
NM_001367293.1	2261	2162	62.7659	30.5679
NM_001367294.1	2136	2037	440.124	227.5
NM_001367295.1	2230	2131	0	0
NM_001367296.1	2105	2006	0	0
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	0	0
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	8.66667	7.79944
XM_011413589.3	5392	5293	0.167208	0.0332623
XM_011413590.3	5222	5123	36.528	7.50755
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	12	4.33599
XM_011413623.3	1877	1778	35	20.7268
XM_011413624.3	2409	2310	9	4.1023
XM_011413626.3	5017	4918	0	0
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	0	0
XM_011413636.3	1087	988	34	36.2342
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1500	2233.93
XM_011413651.3	3224	3125	17	5.72791
XM_011413652.3	3776	3677	166.096	47.5623
XM_011413653.3	3811	3712	0.0111795	0.0031711
XM_011413654.3	3795	3696	0.892669	0.254305
XM_011413655.3	2831	2732	0.955947	0.368426
XM_011413656.3	5026	4927	4.82141	1.03036
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	4.96094	1.06798
XM_011413660.3	4856	4757	15.5684	3.44595
XM_011413662.3	1889	1790	4	2.3529
